Percent_Eliminated,RMSE,MAE,R2,Correlation
0.01,14.851546605008577,9.129994337300186,0.9349187108454162,0.9996760768506842
0.060000000000000005,14.78319586254242,9.108118791606024,0.9354610477124952,0.9980729152181451
0.11,14.33471933400402,9.061808820028789,0.938654203741608,0.9966759939109429
0.16000000000000003,17.32336027781968,9.343202994274172,0.9120783047097387,0.992925954802254
0.21000000000000002,14.672200402709915,9.303096459355888,0.9363438993906668,0.9933419794121799
0.26,16.77110496031784,9.50900294212742,0.9177409366187399,0.9892064242708198
0.31000000000000005,16.233847879375404,9.636340873054715,0.9217625694030588,0.9879384489037087
0.36000000000000004,17.417036786869332,9.903067078054638,0.9115518107859681,0.9838379839065501
0.41000000000000003,16.063043873030676,10.02550950750321,0.9236641973269191,0.9843515859980215
0.46,17.24390347598387,10.249889448040147,0.9123811655505616,0.9797228446953389
0.51,17.81001439934267,10.57597756733422,0.9069707678600298,0.9759796586300988
0.56,17.612926197827537,10.858018834425442,0.9089090482866828,0.9741870425513726
0.6100000000000001,18.440267438862968,11.226428331560879,0.9000060191604362,0.9691041268786446
0.66,18.78770631463319,11.70555190479347,0.8960018611424609,0.9652663265957666
0.7100000000000001,19.911046574111456,12.35703480764962,0.8837487280473495,0.9579313457381357
0.76,20.751988682765322,13.056344586508294,0.8734119063564215,0.9510017483749595
0.81,22.183475724896002,14.105318988702363,0.8553644917860103,0.9401945000850755
