Percent_Eliminated,RMSE,MAE,R2,Correlation
0.01,21.308300218097806,15.595150774826333,0.9695732301507795,0.9998534687332223
0.02,24.344626760561727,16.317615932437242,0.9613877537507414,0.999617413791018
0.03,23.58089661783094,16.238360515244988,0.9642332461553547,0.9994613212071016
0.04,23.125991308178115,16.34009508042682,0.9652698225588618,0.9993092865991072
0.05,24.496748221159663,16.576890876440203,0.9614664125791109,0.9990312424245892
0.060000000000000005,24.69089882060217,16.631508785017548,0.9610567989134979,0.9988187585124193
0.06999999999999999,24.454041157503,16.769642742109813,0.9611846667084787,0.9986485642942002
0.08,25.779068559505824,16.934059983814493,0.9571684686809125,0.9982826827718353
0.09,25.127178087917795,17.12882188690591,0.959894736472339,0.9981647195303365
0.09999999999999999,25.55923989035918,17.354394964928314,0.9573952487694315,0.9978900325436785
0.11,25.42878496643298,17.193440610212285,0.9563700060015838,0.9977027959649567
0.12,26.082031757364994,17.358381832940115,0.9552190129299444,0.997362775130683
0.13,26.533093516512633,17.66920749932789,0.9549210594527541,0.9970437708673189
0.14,26.974080910724194,17.61694031899121,0.9530299307016976,0.9967083562189507
0.15000000000000002,26.56983668904548,17.559391708575742,0.9547719530952365,0.9965784856166664
0.16,26.42809995623862,17.81257107431436,0.955646905013793,0.9963875130579282
0.17,25.467231246136084,17.736193379196557,0.958116118745957,0.996437717213909
0.18000000000000002,26.441518752125283,18.017501675270786,0.9554331284677101,0.9959316229144332
0.19,26.619648929688502,18.155193623246095,0.9544553793551501,0.99564703604408
0.2,27.830788086142757,18.385656766815195,0.9498646871210645,0.9949927667045076
0.21000000000000002,26.437104059633917,18.121475542906197,0.9544512040866415,0.9952560819570119
0.22,26.80340632192834,18.347993322254847,0.9534460801644888,0.994889931160896
0.23,27.787483751356632,18.803568139440824,0.9507405575921983,0.9942586636570062
0.24000000000000002,27.388736242809696,18.590971734833623,0.9515385635279461,0.9941758291758738
0.25,27.347436763894375,18.784483308674805,0.9521348896956054,0.9939521732130998
0.26,27.707125384101342,18.817535349153015,0.9503568080156791,0.9935431859775021
