Percent_Eliminated,RMSE,MAE,R2,Correlation
0.01,26.681873194751432,16.575409742608624,0.9246106213809011,0.9996099092312083
0.02,25.912509006524097,17.568250451109773,0.9261461591143958,0.9992640033304433
0.03,23.709778381325297,16.68515294065963,0.9381877162380127,0.9990756879107837
0.04,24.417253310146304,17.150217878565023,0.931916726949358,0.9986928961803075
0.05,24.993010013971723,17.429768212714166,0.9312142136809043,0.9982881407509985
0.060000000000000005,24.99650670176449,17.38857276934128,0.9271278084456895,0.9979445503983494
0.06999999999999999,25.965225591038255,17.536645367338892,0.9263677725701474,0.9974112618297704
0.08,26.62171429408932,17.5579528331433,0.9220128616913909,0.9968896287461135
0.09,27.335874849084853,17.91236675013553,0.9196949073565219,0.9963087497653605
0.09999999999999999,26.177736484708177,17.506149459011446,0.9243481541872586,0.9962387635974409
0.11,26.06981227717624,17.87593887834015,0.9249760229056216,0.9958972189874997
0.12,27.483743411205946,18.245661763841042,0.9175421468080562,0.9950224288261237
0.13,26.757221254764534,17.922758913061717,0.9204335314173335,0.9948894182252535
0.14,27.643521703872107,18.16315106543287,0.9180518879928369,0.9941219270753048
0.15000000000000002,27.573548054925308,18.377962314082097,0.9146840740536519,0.9937342794381168
0.16,27.61000755337577,18.327204144382666,0.9167715044017682,0.993297360383988
0.17,27.422302349321047,18.513592709605597,0.9161741386771244,0.9929729874767979
0.18000000000000002,28.16559235230942,18.671414961403382,0.9130755862492599,0.9921486549396654
0.19,28.351145049020214,18.70663331647873,0.912515010904969,0.9915997658256376
0.2,27.50477573843041,18.562972671858606,0.9160160057280088,0.9916784789161203
0.21000000000000002,29.26281679316576,19.09934577056257,0.9083764843784163,0.990102038570636
0.22,28.687823849684584,19.078501995636508,0.9088998464973932,0.9900395863327898
0.23,29.052806986090417,19.126991952553116,0.9078194456758608,0.9893147071665023
0.24000000000000002,29.24234584359006,19.335834136351316,0.9058475379077248,0.9886985042744583
0.25,29.288931722124413,19.252052354252886,0.906829534000125,0.9881846659547986
0.26,29.834380565314856,19.317499542656666,0.9030393665515758,0.9872452452788906
0.27,30.429318493884224,19.776295092365697,0.8983539189453527,0.9862231500261214
0.28,29.932062996714485,19.764751988305626,0.9014191331659726,0.9861700250569816
0.29000000000000004,30.211219443104568,19.896229140235697,0.8998456170535528,0.985409109839275
0.3,30.323760678783728,20.160198810690975,0.9009302772536705,0.9847858486908957
0.31,30.261846829371148,20.115528061851876,0.8982730250593183,0.984334986034505
0.32,30.28584589044113,20.193542158443446,0.8996399017051389,0.9838041684394133
0.33,31.50596228229912,20.48301988690319,0.8911561750514526,0.981914091368957
0.34,30.58779526158548,20.597833336835485,0.8960557356327135,0.9824416976910757
0.35000000000000003,30.995260461914533,20.68760872251343,0.8938699286868447,0.9814439984784258
0.36000000000000004,31.637082798082425,20.9888133049291,0.8896630596358868,0.9801002614283216
0.37,31.330211992247886,20.89022559230114,0.8914956192735299,0.979929564980195
0.38,31.800512060933016,21.110619381210384,0.8890574054595357,0.9787456047932521
0.39,32.012503260209726,21.170820322386515,0.8870978924542244,0.9778744837235395
0.4,33.09298055831734,21.5963665900316,0.879532947713156,0.9757487033797304
0.41000000000000003,33.15134568364673,21.75585181320741,0.8792915274969912,0.9750552079185818
0.42000000000000004,33.645243123435534,21.93133435758416,0.8771718358798857,0.9736408570355023
0.43,33.78458961947984,22.285131989488686,0.8756788376751876,0.9727842418428156
0.44,34.47424903797845,22.39654888149109,0.8703175664049121,0.9709915361026713
0.45,34.18137190239306,22.409929159831183,0.8721274620101982,0.9708420876967597
0.46,33.791494231595145,22.46311305771796,0.8742951796816834,0.9708656001166432
0.47000000000000003,34.81216535640031,22.7767448363486,0.8684031073963946,0.9683831493928992
0.48000000000000004,34.1817674331376,22.541826939642224,0.8723073183313129,0.968851116389134
0.49,34.72684107688373,22.954726245384357,0.8677007458704956,0.9671761575535835
0.5,35.11541407825663,23.179948861619305,0.8649266453098723,0.9657315712321795
0.51,35.14187048291571,23.32575517676845,0.8656902376101316,0.9649725132682322
0.52,35.66129644986748,23.586448015780235,0.8596897224346014,0.9632145353679159
0.53,35.80786789734082,23.70096093319944,0.8590771681808644,0.9622024557520102
0.54,36.608237710011565,24.048598560934263,0.8542572796503715,0.9596763780207721
0.55,36.43053641651872,24.149515252677354,0.8540843698296067,0.9592849221285799
0.56,36.55541032896876,24.15261369530635,0.8533737449345995,0.9582720111675218
0.5700000000000001,37.12723993726821,24.55520030651149,0.8498821713811653,0.9561798168675907
0.5800000000000001,37.546851495228395,24.860357913165462,0.8461538973173488,0.9543373952600567
0.59,37.40875837588275,25.0232449201071,0.8455761353904253,0.9539604213066225
0.6,37.98445828170538,25.175333411954984,0.8421727305787755,0.9516221197166087
0.61,38.971459372123384,25.602306197009515,0.8338101988389593,0.9481074744708646
0.62,38.80133561998934,25.73387121910948,0.8349496817103761,0.9477977288225556
0.63,39.43116763208471,25.916976197652318,0.8312051218613148,0.9450714826109854
0.64,39.861692280354035,26.35218679741691,0.8265191853243081,0.942944537150134
0.65,39.56328211437466,26.40336702748057,0.828006685399289,0.9429648375045812
0.66,39.92096527292604,26.463593299070286,0.8256755518034403,0.9409099168330771
0.67,39.883204390629686,26.895804899015065,0.8244554220367708,0.9403053033604255
0.68,40.64905902430772,27.231419945142378,0.8178817010708934,0.9369696971139712
0.6900000000000001,41.33259003764038,27.496247492250955,0.8129828423989431,0.9338673272949622
0.7000000000000001,41.67303066116292,27.890868185382303,0.808707712324314,0.9316125245088813
0.7100000000000001,42.11708979638788,28.100779836752434,0.805671305380633,0.9291781620777071
