Percent_Eliminated,RMSE,MAE,R2,Correlation
0.01,30.983126391018253,22.84220807051307,0.9450683369091604,0.9997216722446284
0.02,37.986120222332026,24.06964786802,0.9149638450933236,0.9991631254079065
0.03,35.15439505687106,23.46272351713648,0.9274396623294657,0.9989244336676851
0.04,41.72001775521137,24.641558441076807,0.8970235425983566,0.9979804934779054
0.05,37.196396570523675,23.913102003146538,0.9203509155771927,0.9979924865339144
0.060000000000000005,32.69234731078873,23.120311003504742,0.9380349466533447,0.9981389287189489
0.06999999999999999,36.63089403751011,23.877791172731907,0.9229922380399758,0.9972735186919932
0.08,34.836683580712396,23.97150767873448,0.9286032231631736,0.9971824913052326
0.09,34.29418186977238,24.16156279482521,0.9321295696239583,0.996926879630073
0.09999999999999999,36.97512691258949,24.03773152878769,0.9216559369134913,0.9960295553601245
0.11,37.52456133694575,24.195011951334983,0.9178770937847717,0.9955010028418659
0.12,34.579784385224,23.83763123433062,0.9300742423845717,0.9958340284826015
0.13,36.63437254065298,24.40191819693349,0.922731460933182,0.9949323152021586
0.14,36.320178722789336,24.450308446816745,0.9233997679437134,0.9946323017429423
0.15000000000000002,36.35267296202289,24.425613026425243,0.9231938787610046,0.9942396216694951
0.16,35.58439640544232,24.50428501637978,0.9265353702291875,0.9941108961209244
0.17,36.37361828429004,24.257036168211528,0.9231276206193159,0.9934635320892801
0.18000000000000002,37.545420331590165,24.71909294772801,0.9186463140006751,0.9926228943834574
0.19,37.105823736747475,24.664737979496042,0.9199215975747346,0.9923942151820708
0.2,35.885259823405896,24.68908859970651,0.9257868285216427,0.9925093955575304
0.21000000000000002,37.63462242427708,24.61629778287748,0.9178941777117621,0.9913500241001726
0.22,35.67559051985145,24.40831708184804,0.9264930249101891,0.9918549575250792
0.23,35.830983846447126,24.824957521246912,0.9253214467300295,0.9914124405599642
0.24000000000000002,38.19997846586062,25.015726436395536,0.9153741097560393,0.9898042348146775
0.25,37.63705673483147,24.894973003059132,0.9183911346551052,0.9896936239739524
0.26,37.62829323688493,25.155489344545394,0.9183922447672899,0.9892840359445422
0.27,36.65918690384448,25.11755150073448,0.9223835114196813,0.9894351864910209
0.28,37.305592575133396,25.163323571806288,0.9191398111585676,0.9886535089127096
0.29000000000000004,36.75907679733595,25.17969258853967,0.9217876222607079,0.9885873976674463
0.3,36.65121190413854,25.079147427809794,0.9226804107529266,0.9882610924182065
0.31,37.55471951338555,25.246237571026096,0.9181066781245731,0.9872656642960974
0.32,36.90867061280176,25.39948026866251,0.9202307265708589,0.9873050237230304
0.33,36.444695591477476,25.215505943998572,0.9231021404739591,0.987232668624463
0.34,37.15464470113192,25.382536286507637,0.919808703490781,0.9863147228040879
0.35000000000000003,38.33484989730757,25.67077989230988,0.9150802758767221,0.9849931656011351
0.36000000000000004,37.526368580978456,25.76828862448794,0.91794186528412,0.9852167198402284
0.37,37.80613383041833,25.73712095467444,0.9168628942300064,0.9845835462784998
0.38,38.46755867691346,25.91547892062656,0.913563455593202,0.9836069407928683
0.39,37.66688643077055,25.92494816390268,0.9172503559982524,0.9838616988118889
0.4,37.58886041912217,25.899818365717834,0.9183750825520515,0.9835028956458679
0.41000000000000003,39.32110337375172,26.351146225026206,0.9109260002174224,0.9814919864230303
0.42000000000000004,38.20288879086921,26.306071131709817,0.914977831163222,0.9821146160407241
0.43,38.61823550827673,26.372716493132376,0.9139907627000136,0.9812835080422135
0.44,39.22464895899359,26.418561636022538,0.910787045738576,0.9802230643627188
0.45,38.934680500319914,26.54940030896131,0.9125662710029516,0.9800765329545758
0.46,39.371858113916595,26.73510180261049,0.9101561558473198,0.9791653911677834
0.47000000000000003,40.214032846611474,26.924446359075745,0.9061336956833346,0.9777729145787822
0.48000000000000004,39.09829479904825,26.97747212542236,0.9113570587927777,0.9785432346027103
0.49,39.50561837386123,27.08005282832234,0.9096357545518097,0.9776329031802046
0.5,39.315910844788164,27.23149749708,0.9103153881929237,0.977384607745097
0.51,41.33594620751407,27.606208177597654,0.9004854531391308,0.9744940664288047
0.52,40.31319246571214,27.47372210833858,0.9060486862980683,0.9752319181088557
0.53,40.97918404836329,27.721679614285826,0.9021872549080338,0.9739682330696187
0.54,40.5337321199513,27.63928445000484,0.9047812381380502,0.9740026698570184
0.55,41.5789599534725,28.176071994869183,0.8995669226230456,0.9721527659661348
0.56,40.093088616571485,27.88722750737146,0.9069345245519314,0.9736107614237458
0.5700000000000001,41.43776270657612,28.347903799749925,0.900513413436714,0.9712564088133318
0.5800000000000001,41.13100779438721,28.33256954818378,0.9023667786676055,0.9711835098410446
0.59,42.082919516694766,28.695076314238076,0.8973453308255895,0.9693678454720931
0.6,43.41904885415515,29.047563848908485,0.8907351582952269,0.9668467078180218
0.61,42.64028149548969,28.986708749549283,0.8943054941261666,0.9674757439122944
0.62,42.68088623492801,29.155401571114254,0.894632293945113,0.9667969013861489
0.63,42.886004964171164,29.35975918697898,0.8938050788591384,0.9659303147521802
0.64,42.89141136761307,29.52368903904222,0.8933845777769887,0.9653676642969453
0.65,43.56786788817088,29.804221589100408,0.8895827921669497,0.9636857869540901
0.66,42.77647164610437,29.718411551682166,0.8939175038730774,0.9644541209595064
0.67,43.88773622117411,30.348325736757673,0.8881494894934672,0.9620043610877502
0.68,43.60452451642619,30.198354663631957,0.8903366863420663,0.9619043331994631
0.6900000000000001,44.042317957029844,30.530629066135006,0.8870644714639386,0.9605555346098148
0.7000000000000001,44.88012578510478,30.959582854912973,0.8834900694767233,0.9584314258774832
0.7100000000000001,44.40289368975799,30.911362641624827,0.8858658459793295,0.9586677517689484
0.72,45.10230913019539,31.344006988295124,0.8819702952885935,0.9567274959748571
0.73,46.55699774287358,31.87360831981819,0.8739238895360271,0.9532595416475379
0.74,45.31881656927076,31.78659570758722,0.8807395645895426,0.9551617224758316
