Percent_Eliminated,RMSE,MAE,R2,Correlation
0.01,25.872396945647644,17.530625689588867,0.9417805137524727,0.9997067990383288
0.02,31.053300385630433,18.643519841899604,0.9154111116829133,0.9991550331671594
0.03,30.749713343439357,18.443084860304722,0.9184075693034544,0.9987570603366758
0.04,30.432865704730176,18.38428527422683,0.9206778423642796,0.9983763731565853
0.05,30.110427350550463,18.76234248016663,0.9179648235493377,0.9980137430965559
0.060000000000000005,30.195682545076302,18.543318763989348,0.9171637290047295,0.9976020827335365
0.06999999999999999,28.988304311663835,18.427446606153392,0.9266780965762703,0.997421672047565
0.08,31.487123503255816,18.894886250576967,0.9130901587846593,0.9965221384967383
0.09,31.66730749182258,18.917217022181525,0.9124718166488425,0.9960411595280875
0.09999999999999999,28.722321624962078,18.270693893222433,0.9278009073064264,0.9963838600398657
0.11,31.0409512724907,18.936120465528965,0.916090863403262,0.9953496463912748
0.12,29.70334770982428,18.566432297932725,0.9211789956194736,0.995358039474441
0.13,31.13033690406849,19.1194860568045,0.9159637376999127,0.994471282672861
0.14,30.327046634342643,18.73718272700674,0.9186589932428448,0.9943488694748109
0.15000000000000002,31.89547161394787,19.488668737669165,0.9113241558601217,0.9933011946852283
0.16,31.230188551195447,19.277293048332535,0.9142410246349995,0.9931516404772017
0.17,30.12083838481748,18.91537546642044,0.9188082528488106,0.9932297642283249
0.18000000000000002,31.33689568905458,19.226875184339548,0.9136123277456943,0.9922369517733012
0.19,31.864137255701777,19.548269118718153,0.9106698310332453,0.9915223835731861
0.2,31.43568442136409,19.339742703496096,0.9144564899904041,0.9913149983053272
0.21000000000000002,32.242508306991034,19.529579553838477,0.9089876102617591,0.9904030109000599
0.22,31.74770015323701,19.672907120689835,0.911982963120235,0.9902510357528508
0.23,31.948479440525226,19.603098125426403,0.9113159682237753,0.9896767353849876
0.24000000000000002,31.95206343112573,19.671466579883813,0.9104613880556993,0.9892276127572858
0.25,32.184005068219214,19.63384525014875,0.9082272631697973,0.988617704400294
0.26,32.05231827128512,19.695190903478405,0.9096693680050862,0.9882535312064923
0.27,31.603611544672997,19.6746974708605,0.9131885271720496,0.9881413537729673
0.28,32.137249754319654,19.84773237481598,0.9087599624085337,0.987278770831946
0.29000000000000004,32.10424935828401,20.036051935674795,0.9095022832557947,0.9868457721975441
0.3,32.03752587969858,19.85925594874741,0.9098276027535411,0.9864482607942158
0.31,33.19658709971947,20.392445448506972,0.9031008696408265,0.9849601556424855
0.32,32.14686135316182,20.216870278088813,0.9083340949227307,0.9854430113466279
0.33,32.72416588078543,20.21868359251049,0.9060723703022578,0.9844301268402788
0.34,32.99985101626901,20.543223002753976,0.9059488765248808,0.9836797019302377
